air_temp,albedo,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,GHI,gti,period_end,period,Date,Time
17,0.14,425,341,19.9,13.2,340,301,2023-04-19T21:20:00Z,PT5M,2023-04-19, 16:20
17,0.14,403,322,16.0,13.3,338,292,2023-04-19T21:25:00Z,PT5M,2023-04-19, 16:25
17,0.14,380,302,14.8,13.4,324,277,2023-04-19T21:30:00Z,PT5M,2023-04-19, 16:30
17,0.14,358,283,16.7,13.6,299,258,2023-04-19T21:35:00Z,PT5M,2023-04-19, 16:35
17,0.14,336,264,20.0,13.7,269,237,2023-04-19T21:40:00Z,PT5M,2023-04-19, 16:40
17,0.14,314,245,35.5,13.8,203,196,2023-04-19T21:45:00Z,PT5M,2023-04-19, 16:45
17,0.14,292,226,36.2,13.9,187,180,2023-04-19T21:50:00Z,PT5M,2023-04-19, 16:50
16,0.14,271,207,38.3,14.0,167,161,2023-04-19T21:55:00Z,PT5M,2023-04-19, 16:55
16,0.14,249,188,57.4,14.1,106,102,2023-04-19T22:00:00Z,PT5M,2023-04-19, 17:00
16,0.14,227,170,48.8,14.2,116,112,2023-04-19T22:05:00Z,PT5M,2023-04-19, 17:05
16,0.14,206,152,45.8,14.1,111,108,2023-04-19T22:10:00Z,PT5M,2023-04-19, 17:10
16,0.14,184,134,49.1,14.1,94,91,2023-04-19T22:15:00Z,PT5M,2023-04-19, 17:15
16,0.14,163,117,52.6,14.0,78,75,2023-04-19T22:20:00Z,PT5M,2023-04-19, 17:20
16,0.14,143,101,45.0,14.0,79,76,2023-04-19T22:25:00Z,PT5M,2023-04-19, 17:25
16,0.14,123,86,42.3,13.9,71,69,2023-04-19T22:30:00Z,PT5M,2023-04-19, 17:30
16,0.14,104,71,31.2,13.9,72,69,2023-04-19T22:35:00Z,PT5M,2023-04-19, 17:35
16,0.14,86,58,32.7,13.8,58,56,2023-04-19T22:40:00Z,PT5M,2023-04-19, 17:40
16,0.14,69,45,32.1,13.8,47,45,2023-04-19T22:45:00Z,PT5M,2023-04-19, 17:45
16,0.14,53,35,27.7,13.7,39,37,2023-04-19T22:50:00Z,PT5M,2023-04-19, 17:50
16,0.14,39,26,26.2,13.7,29,28,2023-04-19T22:55:00Z,PT5M,2023-04-19, 17:55
15,0.14,26,20,29.2,13.6,18,18,2023-04-19T23:00:00Z,PT5M,2023-04-19, 18:00
15,0.14,14,13,37.8,13.6,9,9,2023-04-19T23:05:00Z,PT5M,2023-04-19, 18:05
15,0.14,3,3,53.2,13.6,2,2,2023-04-19T23:10:00Z,PT5M,2023-04-19, 18:10
15,0.14,0,0,41.9,13.5,0,0,2023-04-19T23:15:00Z,PT5M,2023-04-19, 18:15
15,0.14,0,0,29.2,13.5,0,0,2023-04-19T23:20:00Z,PT5M,2023-04-19, 18:20
15,0.14,0,0,29.2,13.4,0,0,2023-04-19T23:25:00Z,PT5M,2023-04-19, 18:25
15,0.14,0,0,29.2,13.4,0,0,2023-04-19T23:30:00Z,PT5M,2023-04-19, 18:30
15,0.14,0,0,32.1,13.4,0,0,2023-04-19T23:35:00Z,PT5M,2023-04-19, 18:35
15,0.14,0,0,29.2,13.4,0,0,2023-04-19T23:40:00Z,PT5M,2023-04-19, 18:40
15,0.14,0,0,26.2,13.3,0,0,2023-04-19T23:45:00Z,PT5M,2023-04-19, 18:45
15,0.14,0,0,27.7,13.3,0,0,2023-04-19T23:50:00Z,PT5M,2023-04-19, 18:50
15,0.14,0,0,30.7,13.3,0,0,2023-04-19T23:55:00Z,PT5M,2023-04-19, 18:55
